recipe_id,ingredient_name
36577,nutmeg
36577,pine nuts
36577,instant yeast
36577,plain flour
36577,strong white flour
36578,nigella seeds
36578,eggs
36578,yogurt
36578,easy-blend yeast
36578,strong white bread flour
204104,ground allspice
204104,ground cayenne pepper
204104,ground cumin
204104,bread flour
204104,onions
204104,parsley
204104,tomato purée
204104,pomegranate molasses
204104,minced lamb
204104,butter
204104,easy-blend yeast
204104,plain flour
36580,canned anchovies
36580,pickled gherkins
36580,dried oregano
36580,ham
36580,plain flour
36580,cheese of your choice
36580,easy-blend yeast
36580,tinned chopped tomatoes
36581,Demerara sugar
36581,plums
36581,eggs
36581,plain flour
36581,milk
36581,pecans or walnuts
36581,easy-blend yeast
36581,golden caster sugar
36581,strong white bread flour
36581,light muscovado sugar
36582,ground allspice
36582,lemons
36582,nutmeg
36582,confectioner's sugar
36582,Demerara sugar
36582,eggs
36582,milk
36582,tart apples
36582,cream
36582,easy-blend yeast
36582,flaked almonds
36582,strong white flour
36583,ground allspice
36583,double cream
36583,lemons
36583,nutmeg
36583,Demerara sugar
36583,rhubarb
36583,eggs
36583,milk
36583,cream
36583,easy-blend yeast
36583,strong white flour
36584,ground cinnamon
36584,eggs
36584,plain flour
36584,milk
36584,butter
36584,easy-blend yeast
36585,ground cinnamon
36585,bread flour
36585,golden syrup
36585,maple syrup
36585,Demerara sugar
36585,caster sugar
36585,active dry yeast
36585,eggs
36585,butter
36585,pecans or walnuts
36585,easy-blend yeast
36586,eggs
36586,milk
36586,butter
36586,easy-blend yeast
36586,strong white bread flour
36587,almond extract
36587,almonds
36587,confectioner's sugar
36587,caster sugar
36587,eggs
36587,milk
36587,butter
36587,easy-blend yeast
36587,egg whites
36587,strong white bread flour
36588,ricotta cheese
36588,caster sugar
36588,eggs
36588,milk
36588,butter
36588,easy-blend yeast
36588,strong white bread flour
36589,caster sugar
36589,apples
36589,eggs
36589,milk
36589,butter
36589,easy-blend yeast
36589,strong white bread flour
36590,caster sugar
36590,vanilla beans
36591,caster sugar
36591,vodka
36591,rhubarb
36592,brandy
36592,cinnamon sticks
36592,whole star anise
36592,quinces
36593,caster sugar
36593,quinces
36594,cranberries
36594,superfine sugar
36594,eggs
36595,passion fruit
36595,caster sugar
36595,eggs
36595,butter
36595,egg yolks
36596,limes
36596,caster sugar
36596,eggs
36596,butter
36597,caster sugar
36597,raspberries
36598,lemons
36598,strawberries
36598,balsamic vinegar
36598,preserving sugar
36420,blackberries
36420,lemons
36420,preserving sugar
36599,greengages
36599,preserving sugar
36600,lemons
36600,peaches
36600,redcurrants
36600,preserving sugar
36601,lemons
36601,red grapefruits
36601,preserving sugar
36602,coriander seeds
36602,lemons
36602,oranges
36602,orange flower water
36602,muscat wine
36602,preserving sugar
36603,white rum
36603,caster sugar
36603,black figs
36604,cinnamon sticks
36604,coriander seeds
36604,fresh ginger
36604,oranges
36604,whole star anise
36604,caster sugar
36604,umeboshi plum seasoning
36604,plums
36605,ground allspice
36605,fresh ginger
36605,onions
36605,Demerara sugar
36605,turmeric
36605,apple cider vinegar
36605,apples
36605,ground cloves
36605,Thai bird's eye chiles
36606,cinnamon sticks
36606,whole cloves
36606,mustard seeds
36606,whole star anise
36606,Demerara sugar
36606,turmeric
36606,rice vinegar
36606,pineapple
36606,cooking apples
36607,cinnamon sticks
36607,whole cloves
36607,dried cranberries
36607,cranberries
36607,lemons
36607,onions
36607,oranges
36607,apple cider vinegar
36607,quinces
36607,English mustard powder
36607,cooking apples
36608,limes
36608,turmeric
36608,olive oil
36608,coarse rock or sea salt
36608,dried chiles
36608,cumin seeds
36609,dried cherries
36609,garlic
36609,fresh ginger
36609,ground ginger
36609,red onions
36609,paprika
36609,Demerara sugar
36609,red wine vinegar
36609,sultanas
36609,rhubarb
36609,long red chiles
36609,cooking apples
36610,cinnamon sticks
36610,five-spice powder
36610,garlic
36610,fresh ginger
36610,red onions
36610,caster sugar
36610,rice vinegar
36610,plums
36610,apples
36610,dried chiles
36610,dried orange peel
36610,long red chiles
36610,dark muscovado sugar
252119,whole chicken
252119,lemons
252121,shallots
252121,garlic
252123,bouquet garni
252123,carrots
252123,celery
252123,whole cloves
252123,leeks
252123,onions
252123,parsley
252123,chicken carcass
252125,spring onions
252125,lovage
252125,stock
252125,cos lettuce
252125,cream
25207,lemons
25207,groundnut oil
25207,olive oil
25207,egg yolks
252127,spinach
252127,lemons
252127,groundnut oil
252127,olive oil
252127,herbs of your choice
252127,egg yolks
252129,canned anchovies
252129,lemons
252129,groundnut oil
252129,olive oil
252129,egg yolks
25208,lemons
25208,butter
25208,egg yolks
252131,butter
252131,Seville oranges
252131,egg yolks
25209,shallots
25209,chervil
25209,lemons
25209,tarragon
25209,white wine
25209,butter
25209,wine vinegar
25209,egg yolks
25210,caster sugar
25210,egg whites
252133,almond extract
252133,caster sugar
252133,ground almonds
252133,tipo 00 or pasta flour
252135,butter
252135,vanilla sugar
252135,Italian 00 flour
252135,egg whites
25211,nutmeg
25211,milk
25211,butter
25211,flour of your choice
252137,dry mustard
252137,nutmeg
252137,milk
252137,butter
252137,cheese of your choice
252137,flour of your choice
254016,nutmeg
254016,parsley
254016,milk
254016,butter
254016,flour of your choice
254018,pickled gherkins
254018,nutmeg
254018,parsley
254018,mashed potatoes
254018,Béchamel sauce
254018,cooked ham
252139,nutmeg
252139,milk
252139,butter
252139,chicken stock cubes
252139,flour of your choice
25212,dry sherry
25212,bouquet garni
25212,carrots
25212,celery
25212,leeks
25212,nutmeg
25212,onions
25212,turnips
25212,potatoes
25212,vegetable stock
25212,parsnips
25212,parsley or chives
25213,Dijon mustard
25213,red wine vinegar
25213,olive oil
25214,eggs
25214,self-raising flour
25214,butter
25214,sugar
25215,milk chocolate
25215,cocoa powder
25215,condensed milk
25215,double cream
25215,caster sugar
25215,eggs
25215,self-raising flour
25215,dark chocolate
25215,butter
25216,lemons
25216,caster sugar
25216,eggs
25216,ground almonds
252141,cinnamon sticks
252141,oranges
252141,icing sugar
252141,eggs
252141,ground almonds
25217,bread flour
25217,active dry yeast
25217,lard
25218,lemons
25218,caster sugar
25218,eggs
25218,butter
25218,egg yolks
254020,passion fruit
254020,caster sugar
254020,eggs
254020,butter
254020,egg yolks
25219,vanilla beans
25219,single cream
25219,sugar
25219,egg yolks
25220,double cream
25220,caster sugar
25220,vanilla beans
25220,egg yolks
25221,vanilla beans
25221,single cream
25221,sugar
25221,egg yolks
25222,cocoa powder
25222,dark chocolate
25222,milk
25222,sugar
25222,egg yolks
25223,eggs
25223,milk
25223,plain flour
254022,tipo 00 or pasta flour
254022,fat of your choice
25224,yogurt
25224,butter
25224,tipo 00 or pasta flour
25224,egg yolks
25225,icing sugar
25225,vanilla extract
25225,butter
25225,tipo 00 or pasta flour
25225,egg yolks
25226,self-rising flour
25226,butter
25226,fruits of your choice
25226,vanilla sugar
25226,light muscovado sugar
254024,oranges
254024,apples
254024,self-rising flour
254024,butter
254024,vanilla sugar
254024,light muscovado sugar
254026,blueberries
254026,oranges
254026,self-rising flour
254026,butter
254026,vanilla sugar
254026,light muscovado sugar
254029,blackberries
254029,oranges
254029,self-rising flour
254029,butter
254029,vanilla sugar
254029,light muscovado sugar
254031,oranges
254031,rhubarb
254031,self-rising flour
254031,butter
254031,vanilla sugar
254031,light muscovado sugar
254034,honey
254034,Seville oranges
254034,mallard duck
254036,watercress
254036,scallops
254036,Seville oranges
25227,lemons
25227,sugar
25227,Seville oranges
254038,asparagus
254038,prosciutto
25228,double cream
25228,elderflowers
25228,gelatin
25228,caster sugar
254040,sugar
254040,gooseberries
254042,grouse
25229,double cream
25229,icing sugar
25229,caster sugar
25229,mixed spice (UK)
25229,damson plums
25229,light muscovado sugar
25229,dark muscovado sugar
25230,lemons
25230,dry mustard
25230,white wine
25230,quinces
25230,candied peel
25231,sage
25231,Calvados
25231,carrots
25231,celery
25231,garlic
25231,whole goose
25231,lemons
25231,Madeira wine
25231,onions
25231,redcurrant jelly
25231,potatoes
25231,chicken stock
25231,goose fat
25231,goose neck
25231,goose gizzard
25231,streaky bacon
25232,shallots
25232,unsweetened chestnut purée
25232,nutmeg
25232,parsley
25232,breadcrumbs
25232,eggs
25232,bacon
25232,butter
25232,smoked streaky bacon
25232,tinned chestnuts
25233,cranberries
25233,nutmeg
25233,oranges
25233,breadcrumbs
25233,eggs
25233,butter
254044,whole turkey
254044,goose fat
25234,bouquet garni
25234,carrots
25234,celery
25234,Marsala wine
25234,onions
25234,turkey giblets
25234,bacon rind
254046,Brussels sprouts
254046,butter
254046,vacuum-packed cooked chestnuts
25235,bay leaves
25235,whole cloves
25235,double cream
25235,mace
25235,nutmeg
25235,breadcrumbs
25235,baby onions
25235,milk
25236,cranberries
25236,Grand Marnier
25236,oranges
25236,sugar
25237,brandy
25237,icing sugar
25237,butter
25237,ground almonds
25238,dark rum
25238,double cream
25238,golden syrup
25238,egg yolks
254048,almonds
254048,lemons
254048,oranges
254048,tart apples
254048,mincemeat
254048,rum
254050,oranges
254050,mincemeat
254050,fat of your choice
254050,flour of your choice
254052,eggs
254052,butter
254052,ground almonds
254052,mincemeat
254052,plain flour
2200857,onions
2200857,eggs
2200857,mashed potatoes
2200857,leftover Brussels sprouts
254054,almonds
254054,green peppers
254054,Parmesan cheese
254054,double cream
254054,black olives
254054,onions
254054,cooked turkey meat
254054,eggs
254054,leftover stuffing
254056,garlic
254056,thyme
254056,olive oil
254056,potatoes
254058,shallots
254058,garlic
254058,parsley
254060,eggs
254060,potatoes
254060,matzo meal
25239,chile powder
25239,coriander leaves
25239,fennel seeds
25239,fenugreek seeds
25239,nigella seeds
25239,turmeric
25239,potatoes
25239,cumin seeds
25239,black mustard seeds
25240,carrots
25240,celery
25240,double cream
25240,leeks
25240,red lentils
25240,parsley
25240,vegetable stock
25240,cooked chestnuts
25241,golden syrup
25241,oranges
25241,orange flower water
25241,caster sugar
25241,eggs
25241,milk
25241,marmalade
25241,pandoro
25242,eggs
25242,clementines
25242,ground almonds
25242,sugar
254062,truffle oil
254062,potatoes
254062,prawns
25243,Parmesan cheese
25243,rosemary
25243,garlic
25243,tomatoes
25243,stock of your choice
25243,ditalini pasta
25243,dried chickpeas
25244,shallots
25244,dry sherry
25244,bay leaves
25244,dried black beans
25244,red peppers
25244,coriander leaves
25244,ground cumin
25244,garlic
25244,limes
25244,muscovado sugar
25244,onions
25244,red onions
25244,dried oregano
25245,carrots
25245,whole chicken
25245,whole cloves
25245,garlic
25245,leeks
25245,onions
25245,parsley
25245,thyme
25245,beef shins
25246,bay leaves
25246,beef flank steaks
25246,carrots
25246,celery
25246,garlic
25246,leeks
25246,onions
25246,parsley
25246,tomatoes
25246,chicken wings
25246,veal osso buco
25247,semolina
25247,Parmesan cheese
25247,nutmeg
25247,eggs
25247,milk
25247,butter
254064,canned anchovies
254064,black olives
254064,olive oil
254064,mixed peppers
25248,bay leaves
25248,carrots
25248,celery
25248,Parmesan cheese
25248,garlic
25248,minced veal
25248,mace
25248,Marsala wine
25248,nutmeg
25248,onions
25248,pancetta
25248,paprika
25248,parsley
25248,penne pasta
25248,milk
254066,whole duck
25249,bay leaves
25249,carrots
25249,celery
25249,garlic
25249,mace
25249,dry mustard
25249,onions
25249,parsley
25249,canned tomatoes
25249,oxtail
25249,dark-colored beer
25249,beef stock
25249,ground cloves
25249,dried marjoram
25250,carrots
25250,leeks
25250,onions
25250,parsley
25250,potatoes
25250,parsnips
25250,lamb neck
25250,swede
25251,bay leaves
25251,carrots
25251,celery
25251,feta cheese
25251,garlic
25251,lamb shoulder
25251,onions
25251,dried oregano
25251,parsley
25251,macaroni pasta
25251,thyme
25251,dry white wine
25251,lamb stock
25251,canned chopped tomatoes
25252,sage
25252,bay leaves
25252,carrots
25252,celery
25252,ground cinnamon
25252,garlic
25252,juniper berries
25252,nutmeg
25252,onions
25252,parsley
25252,beef stock
25252,dry white wine
25252,ground cloves
25252,brown mushrooms
25252,dried porcini mushrooms
25252,goose fat
25252,stewing venison
25253,carrots
25253,celery
25253,chicken thighs
25253,coriander leaves
25253,ground cinnamon
25253,ground cumin
25253,garlic
25253,onions
25253,turmeric
25253,white wine
25253,chicken stock
25253,dried chickpeas
25254,canned anchovies
25254,carrots
25254,celery
25254,garlic
25254,mace
25254,Marsala wine
25254,onions
25254,thyme
25254,tomato purée
25254,stewing beef
25254,beef stock
25254,red wine
25255,bouquet garni
25255,garlic
25255,mushrooms
25255,baby onions
25255,red wine
25255,pheasant
25255,veal stock
25255,unsmoked streaky bacon
254068,butter
254068,bulghur
25256,red peppers
25256,coriander seeds
25256,aubergines
25256,garlic
25256,onions
25256,tomatoes
25256,courgettes
25256,parsley or basil
25257,ground allspice
25257,ground cinnamon
25257,garlic
25257,onions
25257,tomatoes
25257,pomegranate molasses
25257,parsley or mint
25257,baby aubergines
25257,dried chickpeas
25258,spring onions
25258,lettuce
25258,peas
25258,butter
25259,Marsala wine
25259,onions
25260,gelatin
25260,mascarpone cheese
25260,caster sugar
25260,pistachio nuts
25260,rhubarb
25260,eggs
25260,blood oranges
25260,muscat wine
25260,egg yolks
25260,plain flour
25261,almonds
25261,double cream
25261,Grand Marnier
25261,Marsala wine
25261,oranges
25261,caster sugar
25261,raspberries
25261,seedless raspberry jam
25261,single cream
25261,sponge cake
25261,egg yolks
25262,white rum
25262,mascarpone cheese
25262,caster sugar
25262,eggs
25262,milk
25262,savoiardi
25262,meringues
25263,dry sherry
25263,double cream
25263,lemons
25263,nutmeg
25263,caster sugar
25263,eau-de-vie de coings
25264,ground cinnamon
25264,ground ginger
25264,golden syrup
25264,muscovado sugar
25264,stem ginger in syrup
25264,eggs
25264,self-raising flour
25264,milk
25264,store-cupboard ingredients
25264,mixed spice (UK)
25264,black treacle
25264,butter and oil blend
25265,almond extract
25265,oranges
25265,orange flower water
25265,caster sugar
25265,eggs
25265,butter
25265,ground almonds
25265,plain flour
25266,bay leaves
25266,ground cinnamon
25266,whole cloves
25266,honey
25266,whole star anise
25266,plums
25266,red wine
25266,cardamom seeds
25267,double cream
25267,light brown sugar
25267,Greek yogurt
254070,spring onions
254070,soy sauce
254070,garlic
254070,sesame oil
254070,rice noodles
254070,mirin
254070,red chiles
254070,greens of your choice
254072,garlic
254072,lettuce
254072,Dijon mustard
254072,parsley
254072,butter
254072,field mushrooms
254072,rolls
25268,clams
25268,garlic
25268,parsley
25268,linguine pasta
25268,white wine
25268,dried red chiles
25269,dry sherry
25269,ground cayenne pepper
25269,chives
25269,cod
25269,garlic
25269,parsley
25269,palourde clams
25270,shallots
25270,garlic
25270,mussels
25270,parsley
25270,white wine
25270,butter
254074,salad greens
254074,salmon fillets
254074,lemons
254074,bacon
254076,soy sauce
254076,canned anchovies
254076,capers
254076,garlic
254076,lemons
254076,lettuce
254076,potatoes
254076,cherry tomatoes
254076,green beans
254076,tuna fillets
25271,dry sherry
25271,parsley
25271,scallops
25271,streaky bacon
25272,garlic
25272,parsley
25272,white wine
25272,prawns
25272,red chiles
25273,spring onions
25273,garlic
25273,prawns
25273,sherry
25274,salad greens
25274,garlic
25274,radishes
25274,yogurt
25274,wine vinegar
25274,rabbit
25274,baby carrots
25274,dried thyme
254078,Marsala wine
254078,butter
254078,calf livers
254080,nutmeg
254080,butter
254080,baking potatoes
25275,onions
25275,pomegranates
25275,butter
25275,calf livers
2204430,whole duck
2204430,rosemary
2204430,onions
2204430,pomegranates
2204430,duck livers
25276,bay leaves
25276,rosemary
25276,garlic
25276,red wine
25276,quail
25276,stock of your choice
25277,chicken thighs
25277,Marsala wine
25277,mascarpone cheese
25277,onions
25277,parsley
25277,garlic oil
25277,dried morel mushrooms
25277,porcini stock cubes
254082,shallots
254082,chervil
254082,lemons
254082,tarragon
254082,white wine
254082,butter
254082,wine vinegar
254082,beef steaks
254082,egg yolks
25278,brandy
25278,butter
25278,mixed peppercorns
25278,beef rump steaks
25279,rocket
25279,Parmesan cheese
25279,lemons
25279,black peppercorns
25279,beef fillets
25280,bay leaves
25280,carrots
25280,celery
25280,garlic
25280,onions
25280,oranges
25280,thyme
25280,balsamic vinegar
25280,red wine
25280,dried chiles
25280,brown mushrooms
25280,lamb neck chops
25280,dried cannellini beans
25281,shallots
25281,Parmesan cheese
25281,nutmeg
25281,onions
25281,white wine
25281,peas
25281,Arborio rice
25281,stock
25282,Gruyère cheese
25282,mace
25282,eggs
25282,milk
25282,butter
25282,egg whites
25282,frozen petits pois
25283,bay leaves
25283,chicken breasts
25283,double cream
25283,garlic
25283,mace
25283,milk
25283,butter
25283,chicken stock
25283,baby leeks
25283,egg yolks
25284,bay leaves
25284,Parmesan cheese
25284,onions
25284,butternut squash
25284,white wine
25284,stock
25284,ditalini pasta
25285,soy sauce
25285,chicken breasts
25285,coriander leaves
25285,garlic
25285,sesame oil
25285,chicken stock
25285,mirin
25285,sake
25285,dried red chiles
25285,fresh noodles
25285,Asian greens
254084,garlic
254084,spaghetti pasta
254084,olive oil
254084,dried red pepper flakes
254086,garlic
254086,linguine pasta
254086,bacon
25286,Parmesan cheese
25286,pancetta
25286,spaghetti pasta
25286,eggs
25286,butter
25286,egg yolks
25286,Noilly Prat vermouth
254088,Parmesan cheese
254088,rosemary
254088,garlic
254088,linguine pasta
254088,butter
254088,chicken stock cubes
254090,basil
254090,Parmesan cheese
254090,pecorino Romano cheese
254090,garlic
254090,linguine pasta
254090,pine nuts
254090,olive oil
25287,canned anchovies
25287,Marsala wine
25287,onions
25287,parsley
25287,whole wheat pasta
25288,kale
25288,eggs
25288,chorizo sausages
254092,sorrel
254092,chickpeas
254092,garlic
254092,cumin seeds
254092,dried red chiles
25289,lemons
25289,mascarpone cheese
25289,thyme
25289,butter
25289,red wine
25289,grouse
25290,crème fraîche
25290,eggs
25290,milk
25290,buckwheat flour
25290,easy-blend yeast
25290,strong white flour
25291,Marsala wine
25291,caster sugar
25291,egg yolks
25292,semolina
25292,vanilla beans
25292,eggs
25292,milk
25293,Marsala wine
25293,light brown sugar
25293,walnuts
25293,raisins
25293,butter
25293,plain flour
25293,cooking apples
25294,double cream
25294,caster sugar
25294,Arborio rice
25294,milk
254094,Parmesan cheese
254094,vegetable bouillon cubes
254094,frozen peas
254096,basmati rice
254096,tomato sauce
254098,spinach
254098,lemons
254098,onions
254098,single cream
254098,stock
254101,Parmesan cheese
254101,truffle oil
254101,any shape pasta
254101,butter
254101,cream
254103,celery
254103,garlic
254103,onions
254103,parsley
254103,bacon
254103,canned beans
254106,chicken breasts
254106,garlic
254106,lemons
254106,olive oil
254106,herbs of your choice
254108,basil pesto
254108,chicken breasts
254108,butter
254110,canned anchovies
254110,bay leaves
254110,capers
254110,celery
254110,chicken breasts
254110,cornichons
254110,parsley
254110,white vermouth
254110,stock
254112,soy sauce
254112,duck breasts
254112,ginger marmalade
254114,duck breasts
254114,honey
254114,orange juice
254116,duck breasts
254116,pineapple juice
254116,whole grain mustard
254123,honey
254123,maple syrup
254123,nuts of your choice
254123,ice cream
254123,cookies
254125,espresso beans
254125,ice cream
254127,stem ginger in syrup
254127,ice cream
254129,oranges
254129,liqueur of your choice
254129,frozen berries
254131,double cream
254131,meringues
254131,frozen berries
25295,rosemary
25295,garlic
25295,oranges
25295,white vermouth
25295,red mullet
25296,eggs
25296,dark chocolate
25296,butter
25296,sugar
25296,plain flour
25297,crème fraîche
25297,Dijon mustard
25297,nutmeg
25297,onions
25297,paprika
25297,beef fillets
25297,button mushrooms
254133,peaches
254133,sugar
25298,garlic
25298,squid
25298,parsley or basil
25298,sake
25298,dried red chiles
25298,cherrystone clams
254135,ricotta cheese
254135,honey
254135,pine nuts
25299,sole
25299,lemons
25299,parsley
25299,butter
25299,garlic oil
25299,chanterelle mushrooms
25299,Noilly Prat vermouth
25300,dark rum
25300,limes
25300,mascarpone cheese
25300,caster sugar
25300,eggs
25301,ground cumin
25301,garlic
25301,lemons
25301,onions
25301,tahini
25301,olive oil
25301,lamb noisettes
25302,double cream
25302,Cointreau
25302,lemons
25302,passion fruit
25302,confectioner's sugar
25303,cod
25303,crème fraîche
25303,garlic
25303,butter
25303,frozen petits pois
254137,sweetened chestnut purée
254137,double cream
254137,dark chocolate
254137,meringues
254139,sausages
254139,baking potatoes
25304,soy sauce
25304,coriander leaves
25304,duck breasts
25304,limes
25304,mint
25304,red onions
25304,oranges
25304,red chiles
25305,spring onions
25305,soy sauce
25305,coriander leaves
25305,mangetout
25305,sesame oil
25305,egg noodles
25305,red chiles
25305,shiitake mushrooms
25306,shallots
25306,crème fraîche
25306,mackerel
25306,parsley
25306,dry hard apple cider
254141,caraway seeds
254141,butter
254141,stock
254141,white cabbage
254143,caster sugar
254143,apples
254143,butter
25307,trout
25307,dry vermouth
25308,canned anchovies
25308,capers
25308,cornichons
25308,parsley
25308,wine vinegar
25308,stock
255277,dark chocolate
255277,ice cream
25309,salmon fillets
25309,chives
25309,balsamic vinegar
25310,ground cinnamon
25310,lamb rack
25310,chile oil
25311,chickpeas
25311,ground cinnamon
25311,ground cumin
25311,pine nuts
25311,butter
25311,instant couscous
25311,dried sour cherries
25311,vegetable bouillon powder
25312,honey
25312,Greek yogurt
25312,butter
25312,red wine
25312,green cardamom pods
25312,black figs
25313,spring onions
25313,chicken breasts
25313,coriander leaves
25313,garlic
25313,lemons
25313,mint
25313,Greek yogurt
25313,green chiles
25314,double cream
25314,light brown sugar
25314,eggs
25314,dark chocolate
25314,butter
25314,plain flour
25315,canned anchovies
25315,black olives
25315,red wine
25315,beef sirloin steaks
255279,double cream
255279,raspberries
255283,salad greens
255283,smoked salmon
255283,canned anchovies
255283,tomatoes
255283,canned tuna
255283,prosciutto
255283,ham
255283,salami
255283,olives
255283,bread
255283,canned beans
255283,pork pie
255285,salad greens
255285,whole chicken
255285,fresh ginger
255287,salad greens
255287,sesame seeds
255287,whole chicken
255287,fresh ginger
255287,sugar snap peas
255287,canned water chestnuts
255289,double cream
255289,oranges
255289,fruits of your choice
255289,ice cream
25316,whole chicken
25316,lemons
25316,dried oregano
25316,white wine
25316,eggs
255291,lemons
255291,eggs
255291,chicken pan juices
25317,cocoa powder
25317,dark brown sugar
25317,caster sugar
25317,eggs
25317,self-raising flour
25317,dark chocolate
25317,milk
25317,butter
25317,ground hazelnuts
25318,bay leaves
25318,ground cayenne pepper
25318,celery
25318,garlic
25318,Marsala wine
25318,wild mushrooms
25318,red onions
25318,parsley
25318,thyme
25318,dry red wine
25318,butter
25318,vegetable stock
25318,white onions
255293,polenta
255293,stock
255295,salad greens
255295,fresh chicory (UK)
255295,cheese of your choice
2204898,cinnamon sticks
2204898,ground cinnamon
2204898,whole cloves
2204898,crème fraîche
2204898,oranges
2204898,butter
2204898,sugar
2204898,cooking apples
25319,saffron
25319,carrots
25319,chickpeas
25319,coriander leaves
25319,ground cinnamon
25319,ground coriander
25319,couscous
25319,ground cumin
25319,garlic
25319,onions
25319,oranges
25319,paprika
25319,canned tomatoes
25319,turnips
25319,courgettes
25319,pine nuts
25319,sultanas
25319,butter
25319,parsnips
25319,chile oil
25319,stock
25319,kabocha squash
25319,swede
25320,bouquet garni
25320,carrots
25320,ground cayenne pepper
25320,celery
25320,chickpeas
25320,ground cinnamon
25320,couscous
25320,ground cumin
25320,garlic
25320,harissa paste
25320,onions
25320,chicken pieces
25321,caraway seeds
25321,coriander seeds
25321,garlic
25321,sherry vinegar
25321,cumin seeds
25321,dried red chiles
25322,coconut milk
25322,caster sugar
25322,eggs
25322,egg yolks
255297,clotted cream
255297,honey
255297,passion fruit
255297,Greek yoghurt
25323,bouquet garni
25323,carrots
25323,celery
25323,leeks
25323,onions
25323,parsley
25323,potatoes
25323,hard apple cider
25323,mild-cure gammon
255299,ham stock
255299,split green peas
255301,almonds
255301,dates
255301,oranges
25324,carrots
25324,celery
25324,Parmesan cheese
25324,onions
25324,courgettes
25324,potatoes
25324,French beans (haricots verts)
25324,stock of your choice
25324,Savoy cabbage
25324,ditalini pasta
25324,Parmesan cheese rind
25324,dried white beans
25325,whipping cream
25325,caster sugar
25325,vanilla beans
25325,eggs
25325,Sauternes wine
25325,egg yolks
255303,apricots
25326,chives
25326,coriander leaves
25326,crème fraîche
25326,lemons
25326,eggs
25326,potatoes
25326,milk
25326,smoked haddock
25326,egg whites
255305,capers
255305,lemons
255305,red onions
255305,parsley
25327,double cream
25327,lemons
25327,caster sugar
25327,vanilla beans
25327,pears
25327,dark chocolate
25327,vanilla ice cream
25327,coffee
25328,sage
25328,carrots
25328,celery
25328,nutmeg
25328,onions
25328,parsley
25328,stewing beef
25328,self-raising flour
25328,beef stock
25328,stout
25328,beef suet
25328,field mushrooms
25328,beef kidneys
25329,bananas
25329,caster sugar
25329,milk
25329,egg yolks
25329,ground saffron
25330,saffron
25330,bay leaves
25330,double cream
25330,garlic
25330,thyme
25330,white crabmeat
25330,brown crabmeat
25330,butter
25330,egg yolks
25330,plain flour
25330,tinned chopped tomatoes
25331,Calvados
25331,lemons
25331,single cream
25331,butter
25331,light muscovado sugar
25331,cooking apples
25332,Parmesan cheese
25332,double cream
25332,lemons
25332,parsley
25332,linguine pasta
25332,butter
25332,egg yolks
25333,caster sugar
25333,rhubarb
25333,eggs
25333,milk
25333,butter
25333,plain flour
255307,asparagus
255307,mozzarella cheese
255307,ricotta cheese
255307,courgettes
255307,prosciutto
255307,lamb's lettuce
255307,cos lettuce
255307,basil oil
25334,basil
25334,olive oil
25335,oranges
25335,caster sugar
25335,rhubarb
25335,eggs
25335,butter
25335,plain flour
25336,spring onions
25336,lemons
25336,mint
25336,parsley
25336,tomatoes
25336,bulghur
25337,bay leaves
25337,ground cumin
25337,garlic
25337,lemons
25337,onions
25337,parsley
25337,tahini
25337,Greek yogurt
25337,pine nuts
25337,lean lamb
25337,dried chickpeas
255309,white bread
255309,garlic
255309,lemons
255309,olive oil
255309,smoked cod roe
25338,garlic
25338,lemons
25338,olive oil
25338,chicken wings
25339,aubergines
25339,mint
25339,pomegranates
25340,bay leaves
25340,cod
25340,double cream
25340,nutmeg
25340,salmon
25340,potatoes
25340,milk
25340,butter
25340,fish stock
25340,dried porcini mushrooms
25340,smoked haddock
255311,almonds
255311,double cream
255311,dark chocolate
255311,coffee
255311,ice cream
255311,bottled Morello cherries
25341,bouquet garni
25341,carrots
25341,onions
25341,sauerkraut
25341,frankfurters sausage
25341,Toulouse sausages
25341,goose fat
25341,smoked gammon knuckles
25341,dry Riesling wine
25342,double cream
25342,ground cumin
25342,onions
25342,potatoes
25342,butter
25342,red wine
25342,sausages
25342,meat stock
25342,meat drippings
25343,muscovado sugar
25343,caster sugar
25343,eggs
25343,butter
25343,pastry pie shells
25343,Seville oranges
25343,egg yolks
25344,double cream
25344,lemons
25344,caster sugar
25344,eggs
25345,cornflour
25345,confectioner's sugar
25345,store-cupboard ingredients
255313,dry mustard
255313,beef joint
25346,Marsala wine
25346,onions
25346,beef stock
25346,meat drippings
255315,semolina
255315,potatoes
255315,animal fat of your choice
25347,eggs
25347,all-purpose flour
25347,milk
25348,double cream
25348,lemons
25348,icing sugar
25349,whipping cream
25349,lemons
25349,Greek yogurt
25349,meringue nests
25349,lemon curd
255317,double cream
255317,caster sugar
255317,raspberries
255317,lemon curd
255317,egg whites
255319,beef fillets
25350,canned anchovies
25350,garlic
25350,lemons
25350,groundnut oil
25350,rosemary oil
25350,egg yolks
255321,rosemary
255321,olive oil
25351,sage
25351,cannellini beans
25351,carrots
25351,garlic
25351,onions
25351,parsley
255323,double cream
255323,golden syrup
255323,eggs
255323,milk
255325,garlic
255325,onions
255325,tomatoes
255325,beef stock
255325,red wine
255325,beef topside
255327,truffle oil
255327,butter
255327,new potatoes
25352,nutmeg
25352,milk
25352,butter
25352,vanilla sugar
25352,pudding rice
255329,spinach
255329,garlic
255329,bacon
255329,button mushrooms
25353,sea bass
25353,rosemary
